user_id,anime_id,rating
67535,6007,8
3184,1535,9
67867,4246,8
6560,394,-1
39231,12291,10
56318,10798,10
33088,12049,7
18010,3713,8
19583,199,9
70155,27991,7
36141,2001,6
17103,4672,7
39543,1222,7
15307,10087,8
19011,19117,8
55062,488,8
20365,22297,8
25341,45,9
59789,15335,9
13976,17269,7
35329,101,7
44301,44,10
56794,12355,9
38454,17187,7
29844,245,8
33911,10067,-1
28453,486,8
917,10209,-1
55147,1952,-1
24106,8407,-1
6098,710,9
34587,2889,8
53854,2969,9
27218,18753,-1
35177,22319,6
51681,710,9
47282,13595,5
63475,6702,5
20759,199,10
60150,60,8
6454,232,10
20866,6351,-1
71096,14353,-1
14307,139,8
58023,442,9
58343,161,-1
11303,2966,7
22500,21085,6
17931,24531,7
4862,5680,8
11611,13587,8
51051,2889,8
598,16051,8
35655,13807,7
70796,14713,-1
20204,27899,7
38228,28805,8
24877,972,-1
3285,16157,10
68787,1943,-1
70949,3092,5
28185,10020,-1
51573,2870,-1
50375,1120,8
48766,1252,-1
53429,5507,7
24605,746,5
40931,10690,6
7231,23421,-1
64713,987,5
15035,5902,9
69704,801,8
61226,225,3
1870,28999,-1
51606,9999,-1
50759,837,8
30282,430,9
13479,30385,4
69266,5902,-1
47048,1575,10
40994,1783,7
1353,934,-1
32846,400,8
41628,2962,5
69401,19367,-1
30092,6547,8
13254,18507,-1
50025,10578,8
39539,30,6
56893,5266,7
11090,3420,9
44053,1565,7
5033,227,10
46359,6610,8
320,16524,8
50423,225,6
19439,5114,10
51618,3469,8
28555,60,9
6722,1397,9
59627,1746,-1
35243,14293,7
4036,9926,9
21482,790,7
25334,10213,-1
53870,1829,-1
71390,14741,6
35635,10087,10
28731,6324,8
61103,3652,9
42386,12355,9
64752,16049,7
40743,1689,9
29310,857,-1
44111,14829,-1
2599,3791,-1
56834,5277,9
47461,21881,8
31883,6702,7
66569,9716,9
31560,4127,5
22595,10647,7
45985,5530,5
10796,1147,8
6978,3091,9
42476,14751,9
26062,2167,10
63832,6547,8
13408,13663,8
59729,12355,10
24588,1212,7
65829,1709,-1
40168,7059,-1
55455,9117,6
8448,21431,7
9399,226,7
1926,18245,6
6184,1498,8
67432,587,10
57252,12669,7
23759,92,9
67429,2581,8
2823,6361,7
35371,25159,8
50673,20919,3
53162,963,7
57499,11241,6
56898,15059,10
9392,387,8
22987,12471,7
56783,21845,5
70649,11499,7
24123,97,8
20865,249,10
42929,448,-1
21763,14967,10
70050,7817,8
54627,400,8
59794,3603,-1
30065,13411,-1
53463,10715,8
18600,9745,-1
65840,21845,7
46006,2808,-1
13347,52,7
22416,32182,9
18229,94,-1
25132,31859,9
41987,15605,9
49180,193,8
31588,19319,9
11851,384,-1
14883,6864,7
14945,12321,9
57655,488,9
16389,6377,9
29819,514,5
40402,1535,-1
53455,11597,10
65381,5040,7
68736,6205,-1
28250,22101,9
14226,14719,-1
40205,5341,6
30033,13659,8
23997,32729,10
6639,1557,9
33338,23847,10
65206,19815,10
11779,13333,8
18931,15051,10
65976,18465,8
21778,10012,9
17161,5,10
49485,270,-1
61254,1554,6
15861,12365,10
59730,2593,4
22334,11061,-1
2143,420,-1
48460,4382,8
46561,10620,8
68237,7817,10
38645,210,10
13337,26243,6
39868,10794,7
66270,120,8
19828,17265,-1
11398,799,5
53786,1581,8
60899,880,10
30009,8407,10
38638,894,-1
2963,14751,-1
58300,298,7
38567,11319,6
6714,26443,6
2443,43,-1
1690,59,6
24809,1858,8
31749,527,6
18722,1313,7
65515,10800,8
44699,30458,-1
25126,13585,10
59245,2253,8
27064,4134,8
67566,512,8
28900,8676,9
10796,1074,8
2804,7054,7
37229,18679,8
1765,9656,9
69391,11061,10
44891,22865,6
63393,7088,-1
56754,11715,9
3958,15117,7
6626,854,2
45866,6347,9
23114,23333,7
64498,18671,7
44147,20509,8
18562,1363,10
17242,30544,9
21160,19211,10
11339,6187,8
24005,31043,8
10674,93,-1
33881,30782,4
42659,15451,7
12313,1482,8
6925,27989,9
40838,341,-1
64174,857,-1
66656,17074,8
26641,17739,9
13333,12293,5
18423,26349,7
65791,3989,6
13831,14075,10
39366,8525,-1
52253,9736,6
70222,350,8
34954,1361,8
21113,569,9
39137,134,4
49726,7415,9
12658,11553,9
50436,530,6
49377,169,3
68203,13663,9
72404,4382,10
22765,5717,9
12018,2167,7
11882,18295,9
31843,5958,5
8276,3076,10
41878,9890,10
56891,11061,10
10560,7058,9
30216,23273,10
12402,6347,7
5935,27989,9
32899,28171,9
18733,8424,7
58088,257,10
66623,764,-1
14690,31173,5
43218,4898,7
21388,19369,-1
66121,3549,7
3918,12549,6
2548,20359,6
16731,25159,6
35856,79,9
31588,32998,-1
70383,9253,10
1019,23277,7
28946,8246,8
40831,16397,6
72786,10800,8
5949,543,9
1888,10588,9
5777,861,9
52377,591,5
54388,997,8
15200,9989,9
27997,6377,6
7277,263,10
37334,149,10
37352,28999,10
48353,1840,10
57905,3366,8
5878,7662,6
41839,10271,8
58378,51,5
49514,9366,-1
4631,23321,-1
29319,7311,9
47113,269,-1
64256,17895,8
18434,5682,-1
61565,170,8
56922,1118,6
32355,6408,7
40512,517,7
13745,721,10
30732,9760,8
64962,15583,8
58526,227,7
37870,22789,8
71823,1559,8
47597,18753,7
35259,2432,8
67867,2236,8
57356,26441,-1
36992,30276,9
68243,11021,10
5310,9744,5
57054,11285,8
55637,4224,7
5815,468,6
45752,23289,-1
8255,449,-1
26561,14353,-1
59051,11179,10
54069,3470,9
7781,5204,10
59927,61,10
72610,7474,6
20628,10012,-1
36384,7817,6
34375,121,7
17430,11757,8
64379,208,8
53376,8937,10
13012,899,7
47133,11759,7
22004,1514,8
14558,15699,8
39933,11771,9
11281,71,9
48278,11843,10
4714,2923,9
59650,2372,8
26061,3457,8
47291,27787,7
67621,3588,7
48456,9063,5
18792,317,8
61215,4107,8
72044,1689,8
31719,19021,10
62969,31163,8
51876,291,8
45603,10568,8
8952,5630,8
6695,14293,7
2938,14345,8
2549,30514,5
19688,457,8
30411,6746,7
49220,147,8
9040,3092,-1
17649,150,8
44678,5030,7
57191,1869,7
30129,3359,-1
35906,9289,9
8221,2168,-1
25100,9999,9
27648,21085,8
64664,572,10
1450,22547,7
49776,2593,8
19653,2167,-1
34614,1535,6
9500,32,8
45455,7593,6
2842,27787,8
14148,4437,9
26302,1569,-1
52401,4224,9
34325,10030,9
22670,781,10
44895,7059,8
60097,4722,9
22765,2514,7
19126,28701,10
25883,53,6
10660,896,7
43229,1594,8
24130,6645,7
48368,8074,7
17758,27833,9
70410,6547,9
53113,20787,9
61504,270,-1
7416,1535,-1
3446,18115,10
72736,13759,8
40885,4725,8
64554,6880,-1
53463,1149,6
6859,807,8
10936,74,-1
3557,20053,4
34491,493,8
29472,3974,8
25783,123,10
57161,233,10
57563,2889,-1
7446,1117,6
48937,30885,9
48097,10020,5
29292,269,6
20314,21653,7
11845,2001,-1
44819,4447,7
10760,3464,7
32395,10793,9
67708,3167,9
17070,411,5
53897,1640,2
65020,24833,10
46816,24415,10
14641,16528,-1
47997,918,9
19919,1519,7
25196,31540,7
7734,2031,7
46320,11771,10
68408,189,8
47592,524,7
67576,21177,5
16131,6467,6
58567,7155,4
53482,3549,6
51339,218,8
57017,1,7
42410,5680,8
49253,1033,-1
42635,2105,5
26555,317,9
69099,5526,6
1394,12413,-1
1984,16742,7
72787,15225,7
39010,9289,8
34858,15613,-1
33838,121,7
69555,24893,9
3756,8525,10
22870,49,9
59144,1824,10
32609,21085,6
62752,21327,9
32586,9989,10
7247,12503,6
65396,7082,-1
39717,10928,7
7511,5114,10
45158,3731,6
32137,32729,10
10319,2744,9
34857,223,10
11410,97,6
49784,1462,8
21933,121,10
7627,537,-1
3051,24695,7
67535,2685,9
46988,9745,7
30755,536,8
26025,4896,1
28060,11757,-1
12250,30307,7
37516,10161,7
61598,1412,7
20732,11741,10
22844,26349,8
51421,11111,8
36916,22319,10
47612,208,9
17947,121,9
57479,16706,8
41582,8424,10
2243,18041,-1
40216,9925,8
52103,2581,9
27475,10719,8
7127,1816,6
52481,12487,7
16870,5114,9
19694,32648,8
21367,31793,-1
68795,245,-1
18308,31229,-1
72821,21881,-1
30362,1292,6
28883,15879,8
73408,393,-1
32945,861,8
44762,229,7
51405,882,8
44426,16918,9
2224,6880,-1
14423,16273,-1
65600,10321,8
22394,20045,7
56971,5734,7
47652,899,4
62903,30895,-1
33097,31952,8
26655,6351,9
25663,2993,7
24921,391,-1
52366,486,8
4266,18115,-1
40529,10578,3
21685,14075,-1
49260,853,9
13223,9919,8
40315,4551,9
55100,8407,9
59042,854,6
44824,6512,9
25770,12123,5
28073,164,-1
12754,5680,9
47063,10793,10
49192,2256,7
14268,28223,10
41178,8057,-1
5934,3001,10
24653,1709,-1
29453,3470,7
6265,3901,9
33608,4280,7
7241,9618,7
53359,1036,-1
57064,18295,-1
51100,1503,-1
24402,5081,8
39055,1030,9
54069,2515,7
58448,8277,6
38878,330,9
24707,5356,5
40646,3702,10
52609,20931,6
47982,28297,8
9654,8841,5
70235,384,10
57868,9062,8
49034,2166,8
28631,20507,8
26566,459,10
68602,846,-1
30220,11123,-1
43889,934,10
65844,18247,8
29881,1530,9
53,7311,8
2951,669,8
22437,16049,9
37897,13601,9
39647,11319,7
68080,4705,-1
60657,18179,-1
16880,11013,9
25759,4059,-1
47053,5682,10
49622,121,10
37476,23283,9
59695,2170,5
50648,8426,-1
51271,889,7
41654,19647,10
66989,1172,8
33714,24261,7
3453,27,5
31379,1562,9
67749,6114,9
53837,241,7
35697,20899,8
22461,838,5
55063,174,7
27694,14237,8
70226,18277,4
11966,1210,9
2324,16870,9
65345,889,6
64354,330,8
34662,5630,8
58343,957,-1
40405,9515,7
19527,21435,9
54524,1192,8
24250,8937,5
23805,13535,8
10058,27899,-1
57664,2951,-1
50141,156,9
27791,1699,9
7365,3783,9
63722,16444,8
19525,14813,-1
42864,14467,7
12641,2923,-1
61438,7054,9
41159,1184,6
66393,918,9
37937,4214,8
48301,27787,-1
67823,906,8
37054,16592,9
50769,1731,6
1191,860,7
46351,25013,-1
72627,1,8
6155,6,7
57772,813,9
20063,1210,8
49255,30,9
45539,9515,10
19026,22199,9
35143,20853,7
17557,30705,3
9141,1689,9
67771,12549,7
69468,19021,-1
31189,19697,-1
32171,9253,10
66551,5112,-1
4762,237,8
51520,164,10
67348,2367,7
47783,2923,8
18021,123,5
10357,180,9
66755,10161,7
35730,2164,-1
55864,31251,8
4473,450,9
29498,29095,9
44127,10863,-1
5279,1195,-1
59596,642,8
28128,13271,7
39698,8630,-1
38580,1953,-1
69015,14355,5
47692,4472,9
18973,2236,10
57361,6882,6
61789,20787,8
29739,11757,-1
50965,31223,6
32424,24261,7
55520,284,-1
12593,2026,7
23975,23273,7
32032,14741,7
46307,327,-1
50439,4282,9
58563,390,7
72761,66,8
13930,11005,-1
38620,16,7
16893,11433,-1
35682,28171,9
59551,47,-1
995,2167,8
27734,34103,10
11629,79,7
2313,2001,10
41085,48,9
20132,13677,-1
7297,16762,6
27592,6956,8
40549,21469,8
43991,10308,7
23465,28819,1
24074,10165,9
50594,201,6
19399,7082,7
45287,12879,-1
27346,10030,8
58965,849,8
50033,3446,5
9828,11123,8
50974,406,8
19331,11061,9
31831,10490,10
33650,9922,8
27168,187,7
65574,10620,5
64255,25015,7
58909,30,7
19241,30276,9
55325,1915,-1
34336,6162,3
59749,1887,-1
48986,351,4
45006,27821,9
2795,2476,-1
25792,7592,7
6114,849,6
27340,10710,-1
47409,2236,9
62400,9982,6
34890,9367,10
65112,26055,8
36317,133,-1
6743,3656,7
40364,7054,-1
15159,249,10
24241,2025,9
49444,101,-1
54818,1250,7
563,4224,9
21021,31414,8
71854,6007,7
54036,2123,-1
21984,4224,10
65845,3667,10
42169,30503,9
2256,223,-1
58663,246,-1
3631,21405,7
12938,2118,10
57870,3958,7
32687,123,5
36904,1519,-1
32005,10719,-1
24250,47,7
38920,2605,10
27603,4898,10
19694,30991,10
38447,9379,6
56151,16524,8
10503,384,7
26063,11757,-1
11060,8476,6
29272,1691,7
54582,18247,-1
70947,2962,6
43394,9041,8
26909,10805,7
53668,3457,8
8758,1535,-1
22871,67,-1
45905,10083,8
43789,12355,10
25005,538,9
39488,1210,-1
49714,33524,7
60657,4437,-1
44680,1887,7
15459,8769,10
41368,1887,7
5043,400,7
7139,20689,-1
40462,5940,8
45480,1818,6
36721,6573,8
20636,904,-1
21763,14345,8
56925,9465,9
41153,1589,8
45045,7655,9
44677,8769,9
55626,4814,8
11646,14289,9
25632,10643,10
50377,4551,10
21611,1689,7
6158,564,8
26815,4725,9
47458,1689,8
12862,6707,-1
9032,3087,9
26883,1575,9
50259,2596,7
62374,8934,-1
39593,1827,-1
62842,13357,-1
14752,249,8
30845,10155,-1
59392,30,8
67629,5955,-1
39245,1917,6
34111,6746,8
41228,4548,7
11976,2963,-1
46467,479,-1
71169,9756,9
3029,19769,6
6932,1271,5
50673,15039,8
27153,11577,-1
44385,1504,10
26066,376,8
45203,21995,7
28389,13601,9
44458,15085,9
14307,23237,7
514,14397,10
19823,585,9
16155,11179,-1
71186,2167,-1
59017,59,10
67493,7311,9
70897,10624,7
58524,1562,8
23827,7,9
38758,11061,9
47196,29758,7
3873,22729,7
31430,25013,9
25577,6633,-1
4579,391,6
57675,2129,10
72928,30187,7
59569,578,10
25452,3627,-1
51451,875,8
59777,155,8
72282,19163,9
54873,2153,8
17737,5114,-1
67532,4814,8
34597,18893,10
31746,20939,9
53693,249,6
12982,664,7
3222,6547,8
73175,849,7
29701,6,-1
25373,7079,7
47935,19193,9
70824,11597,9
36286,25045,7
20034,157,10
29577,18671,8
58226,390,8
60390,1097,-1
49766,317,10
64126,15535,7
58990,14227,9
30946,14719,8
34354,1921,10
20881,22273,10
45004,10800,7
25781,11757,8
27561,18679,8
15259,4181,-1
66425,1532,7
38254,11111,-1
25671,7,8
61902,1840,10
57996,2413,7
40373,10029,10
52726,1380,6
41541,11111,10
12714,20371,8
38259,20583,9
47385,8861,8
56879,6702,10
17913,17265,8
5736,24,9
22337,10408,9
5871,4477,10
19566,22071,8
65662,523,-1
52732,22147,8
2095,22729,8
59666,321,5
52217,84,6
60365,10570,6
17351,4182,-1
30052,468,10
68588,936,7
56466,7017,10
43684,3588,-1
15120,7674,8
11415,1084,-1
50738,79,10
23983,12321,8
3500,19285,9
14208,19815,10
5600,5040,7
73420,1731,7
64868,27833,9
28814,6594,9
1172,9790,-1
65669,17513,6
68930,19163,-1
64479,10620,9
58799,19769,7
66940,596,8
68281,5681,9
24565,2167,8
46916,28819,7
533,10119,6
34071,20449,9
16329,10278,8
38804,28297,6
30773,227,9
32937,7088,-1
60432,7805,8
18339,59,9
39656,1943,9
53683,195,7
22647,245,9
52730,14833,8
62319,20583,-1
59723,472,8
1670,68,6
14352,13411,3
7512,1756,-1
5179,7711,7
42529,15315,8
22394,10456,8
27427,11757,7
16505,5958,9
53494,9335,7
22098,3392,7
17149,13599,5
40163,1002,8
39302,15391,6
1517,210,-1
17162,30,7
31482,18499,8
70199,16668,8
70905,73,-1
60879,793,10
51780,3989,8
11587,641,-1
8155,107,9
30155,861,8
60637,6547,10
41272,25157,7
46073,1366,10
29318,14713,8
49460,67,8
68391,4155,9
3772,225,8
60378,4224,9
17409,20,-1
41232,10620,9
53737,4918,7
65757,986,8
49556,830,6
70726,30240,6
50925,3901,9
1756,6633,6
64363,15583,8
20021,13161,9
20881,6324,10
60618,45,9
63774,20359,8
4094,21327,5
61408,8516,8
52657,13469,9
70760,6547,8
25857,32563,10
59670,3604,8
38186,18507,8
44896,516,-1
22278,459,7
31185,5940,-1
71481,2251,-1
15700,13367,4
2459,11757,-1
45785,1689,9
25852,580,8
49192,18897,8
34370,16444,8
6385,1546,4
64921,11633,-1
12596,13759,8
11063,5244,5
72890,1074,7
11002,1575,7
22880,33,8
19443,11701,-1
58046,266,8
65264,31338,7
33985,164,9
13945,21033,9
20738,12413,-1
57169,1575,8
13581,10209,10
22946,6500,8
22737,189,-1
21006,11013,7
32478,20,9
24295,2167,-1
51250,161,9
5202,1519,8
68437,1982,5
33075,8630,8
66027,11757,8
72530,11633,10
49377,15989,9
43397,22687,10
49283,66,6
53958,237,6
46317,736,7
26764,1014,-1
46581,26441,5
3362,4224,7
24131,3090,6
47808,1046,9
50058,199,8
38099,23847,9
32507,3712,6
58427,813,3
25132,846,8
72367,11111,10
27472,10521,6
37286,12355,9
58752,2782,-1
38792,30276,9
35583,523,7
5973,604,-1
40429,20047,7
7241,19319,8
2243,21771,-1
10504,8577,8
34751,15583,7
34346,43,7
1899,9515,9
66178,1604,-1
23994,2593,8
53276,13601,7
55582,15699,9
54477,1290,7
24179,3927,-1
31132,12055,8
20408,27829,-1
71236,14893,8
27116,552,8
40751,11577,10
70312,4730,-1
36317,204,-1
20736,142,9
2371,408,-1
45189,1,7
56402,18679,9
22959,731,-1
11757,28861,8
36422,27655,-1
62997,23673,-1
379,30544,8
5886,395,8
9842,33338,-1
57202,73,7
42143,437,9
5210,9936,10
23023,18393,6
47317,2164,8
27341,16894,6
301,9308,7
21727,22537,-1
5467,8795,8
38843,849,7
1813,5337,7
56055,9181,6
2300,13759,8
61973,10719,6
46217,20159,8
11104,1313,6
35530,12671,9
53401,534,5
64463,957,9
28426,31404,6
37292,1303,10
12023,10067,9
36860,900,-1
11614,10620,8
53492,194,8
39148,270,9
50110,9874,-1
47855,761,9
51927,1576,8
65891,8726,8
62309,31173,10
42532,11785,8
49707,1288,9
44760,9919,7
65712,23673,9
42757,29785,8
50046,182,-1
30943,274,10
1191,4581,7
62655,2363,-1
5311,650,7
60355,440,9
68315,22687,6
47238,5300,9
7322,135,9
51882,7,8
73204,85,8
61188,10456,-1
57771,61,-1
16006,13675,6
49545,517,7
70412,19319,8
2695,5341,8
27035,33028,10
62943,15689,-1
65963,2236,8
1186,18671,8
16304,11703,7
41257,8516,7
48255,9756,-1
50855,149,9
5492,539,9
39716,10460,9
22835,8630,9
39215,14027,6
13013,226,9
27941,9130,6
26186,6954,7
26701,6712,-1
24174,853,10
28815,600,2
50581,232,10
57653,2917,8
52410,11757,6
17400,239,9
50264,21635,-1
30372,22535,10
54582,2025,10
41818,1239,8
34552,19703,9
4004,25517,8
18135,4224,9
21307,17729,10
52253,9159,7
26037,5150,9
60480,68,-1
15788,11111,-1
32462,23289,8
43886,252,7
2108,15699,7
63897,14349,8
68961,10163,-1
1819,6956,10
56210,10087,9
30173,3848,7
30838,5118,7
9971,31637,6
11224,4224,9
825,6205,8
17565,58,-1
64245,9253,10
34962,23281,9
16715,834,9
5938,1719,7
51880,14075,8
35428,11887,8
54981,408,8
41967,1887,-1
41345,1122,-1
49829,120,10
54946,874,-1
64960,14289,-1
27355,9379,-1
55094,29101,-1
23146,1686,-1
23386,8888,8
69262,8861,-1
55444,7627,7
57331,2847,8
65962,1313,5
60575,740,-1
16747,853,8
1058,4224,10
46078,156,8
69496,20159,9
2205,7791,8
34768,7054,8
1732,32542,-1
71773,32365,-1
24309,10716,7
5491,101,9
55047,550,7
67919,6746,8
25014,529,8
58219,4177,6
28990,8074,4
1223,10711,5
63983,23847,7
65449,22319,9
10245,7017,8
20818,223,7
20821,1535,10
997,18507,8
43652,12079,7
44820,14479,-1
19691,9253,10
39458,11111,8
16280,7627,8
40821,8917,-1
66605,16592,9
65086,28299,7
49966,6875,8
1695,12679,6
662,1535,10
23786,457,10
32814,322,8
54499,11371,8
35561,15883,8
44714,13655,7
9184,2969,7
49837,1575,10
23997,125,8
17016,1609,-1
63052,22663,9
58321,68,6
69675,232,9
69187,6347,7
57528,1142,-1
18304,9065,-1
49413,877,6
50891,272,7
30496,6324,8
11308,457,10
62774,8876,8
68802,1120,6
48301,578,10
17489,3655,7
48465,1254,-1
50810,20689,8
10714,133,6
18195,16498,9
73419,849,-1
26188,7059,-1
56393,12679,7
67537,877,10
50976,27,5
21702,10521,8
68728,6746,9
8327,1698,10
60879,1,10
40997,28677,10
41137,1956,-1
11627,6347,6
3434,15335,10
12198,384,7
10270,12419,-1
39974,4059,7
26583,102,8
33119,28619,8
67182,21939,10
45491,2971,9
68018,1994,-1
1570,1535,10
33752,23281,9
38424,25157,-1
7080,15043,6
43991,5034,6
59757,82,-1
50867,27821,10
33993,20,10
61212,5233,8
63784,7724,8
13652,28999,9
49204,237,9
40020,65,8
41950,2796,7
23343,9330,9
45257,523,9
25404,8676,6
27329,15225,8
20075,10396,9
11306,194,7
71678,1535,9
50832,48,8
65682,29589,9
44864,30015,8
13751,2926,8
59960,100,8
66053,10050,9
49666,4028,7
64263,3588,9
36832,11577,9
28521,32648,7
72343,10219,8
42106,9253,10
57547,935,-1
18279,11759,-1
22279,11785,8
25314,23847,10
54704,863,7
51430,431,9
27864,20,8
61831,206,7
37243,34103,9
29272,19391,7
55509,6919,7
68721,5681,-1
14337,30948,7
62125,4224,10
28159,14283,7
69243,1361,5
26875,16011,10
53051,16123,6
30871,10379,9
29385,4795,4
17175,15219,-1
5455,857,9
18084,16694,8
58401,442,7
5877,4151,9
2395,14967,9
71442,30240,9
8332,4364,8
35712,16592,6
43625,4059,8
71244,232,10
52083,3588,9
49094,759,8
4811,10500,7
2867,10020,6
42644,14131,9
67566,16001,8
50804,61,6
7461,180,8
27398,8424,8
59528,326,10
38529,164,10
60975,22297,9
14452,7054,8
43456,853,10
21332,1526,6
64831,14833,8
72502,13125,-1
67289,1575,9
24811,9756,8
25213,5593,7
57619,51,7
14395,32379,7
54118,3087,1
47217,6033,8
61110,738,10
45259,8634,5
20704,15037,-1
20463,10067,9
40414,11111,10
976,24475,7
43643,20507,9
20025,10067,6
64997,2787,7
20140,1090,7
31725,5114,10
71429,5030,7
64633,11759,9
62628,19221,9
8208,3456,-1
68493,9989,-1
68684,21647,8
42828,31405,10
698,934,-1
50842,1829,7
20945,11757,8
63200,27939,-1
41570,901,-1
46193,2025,10
44533,23673,7
51965,1482,5
61349,15565,6
6470,880,9
68323,9724,8
20896,6201,7
65346,21557,7
70611,25157,7
43277,13659,-1
10354,335,-1
24685,1,9
54496,2605,-1
23454,268,10
59710,3759,-1
68731,72,6
22482,8888,7
1048,12549,-1
63481,25879,10
24548,1095,-1
2366,31772,5
11137,19117,7
9383,270,8
3967,32023,-1
17895,13759,7
68313,813,9
34170,6205,8
60528,5060,7
35682,10578,7
56469,1559,8
5756,430,5
19009,11266,8
43085,31414,6
69207,29095,7
27240,1594,-1
73308,1625,-1
35205,9919,9
57305,6547,10
53492,10016,8
26934,21843,7
34383,6682,7
65152,147,10
2050,25157,10
53758,936,-1
44704,10647,7
68223,1255,7
57675,8310,8
63158,6573,6
23743,226,10
24168,11433,8
21662,10521,7
9055,12445,7
47404,19211,7
30755,7004,6
41571,47,10
63761,28825,-1
49918,289,-1
12384,11111,7
49582,543,-1
1815,11577,9
58952,120,9
45655,1887,8
33663,32282,7
72019,11433,-1
70386,14813,-1
58296,9515,8
59337,59,6
25274,32282,8
56960,11499,8
49503,394,9
60222,5081,7
39386,889,8
25334,11743,-1
5472,435,10
10275,1094,5
27840,269,6
50408,450,7
55427,22319,7
31439,4358,-1
51313,11597,9
48386,10015,7
35942,28999,7
71029,23209,8
5618,11111,8
47640,12355,-1
70127,6045,8
8299,31098,9
52669,22961,8
38841,2514,-1
46146,5,8
50700,1729,7
65215,6586,9
2600,11633,7
61873,28263,5
5156,15379,7
25686,5112,6
20647,5764,10
27158,5958,7
20737,23289,-1
23140,857,10
17128,5680,-1
6631,79,-1
35680,4752,6
26027,24893,10
29672,3506,4
21229,789,8
22557,1049,-1
13175,31637,6
1516,31405,-1
42154,30654,9
71434,201,9
58604,15751,7
4635,8425,-1
44953,1681,6
59325,9734,-1
50756,53,-1
52859,885,7
60879,11979,-1
27106,11597,8
61932,18295,7
30673,9253,10
58539,15687,9
22166,14967,-1
16977,13535,10
27398,3782,7
13567,25099,5
25433,16732,6
20156,13807,7
66398,66,8
69581,6033,9
46406,372,9
64725,2759,-1
23427,1689,9
23924,656,6
4859,3613,-1
28193,7817,8
33480,23273,8
50174,889,8
36929,9756,7
10552,594,7
48179,2042,-1
58625,1224,7
40784,1887,8
54752,18397,9
47200,5060,-1
12792,9253,7
30573,850,7
12104,21863,5
32814,9734,7
18434,3901,-1
59160,896,10
30874,430,10
54448,3342,10
69571,813,9
51981,762,7
5188,20,6
41804,16498,10
48047,6645,6
16012,11741,8
48699,1723,-1
37223,226,10
6092,79,-1
66989,165,7
19412,6880,8
13937,7054,10
64663,20787,8
18845,10163,8
25871,2025,10
18482,8460,9
67585,5310,6
47685,9736,7
43400,6746,9
47983,469,8
340,8074,5
48668,21603,8
28412,11285,8
42261,15689,-1
60114,1418,7
70669,13759,9
27115,16099,3
62907,33091,10
33482,357,-1
62868,16870,8
31501,8074,10
50262,6408,8
65856,11741,8
33163,487,6
2912,4186,10
235,74,7
6569,16742,7
40868,15959,9
39374,330,8
73015,2926,10
43583,9981,6
49529,1723,6
25718,199,8
49662,15689,8
63955,11285,7
19317,2175,8
23552,10464,8
22331,10083,10
1665,9253,-1
48715,2034,9
70573,8425,8
37882,7769,9
44755,20541,8
17737,18277,-1
60105,202,10
54647,4835,10
58572,1554,8
3193,2494,8
37051,5356,8
36623,10357,8
50179,228,10
18115,17409,7
19196,31181,7
23919,3702,8
58076,430,7
62469,4725,6
9892,26441,7
32338,16498,9
62616,1709,6
35218,1889,10
32580,6547,10
27163,393,-1
46427,16001,8
49637,98,9
72694,761,2
8423,8440,-1
61210,11617,-1
49916,9745,8
56457,2034,8
57479,3784,8
50937,442,-1
10760,3457,9
9441,226,10
34372,9656,7
59092,9513,6
73272,860,8
40362,10521,6
48338,5525,7
6524,10408,9
6922,14811,-1
4177,594,6
45093,23281,9
60135,370,7
50539,527,10
27346,9379,8
44260,6127,6
56588,164,10
41720,5081,9
66693,2752,-1
22562,257,7
5492,3965,8
51819,249,8
26777,12115,10
1887,2593,10
66571,14131,8
39156,14713,9
69226,14289,8
43973,14353,-1
69101,21033,6
25183,1689,5
40974,4789,-1
63141,26243,6
39552,2025,7
48699,20507,-1
6280,20787,7
38913,11757,9
73343,384,9
12636,20021,8
66726,7311,9
40563,5030,8
40912,8675,8
70825,6325,10
46432,9989,6
26671,134,8
40878,225,7
43103,1689,7
46686,5530,-1
17068,10321,8
72381,20,7
32702,7148,6
25439,1222,-1
54682,12477,10
69165,394,-1
28489,5114,8
67746,431,8
42887,8074,5
57950,9850,-1
61999,11633,6
48512,4163,8
31845,14131,8
51618,64,7
33565,27775,9
12746,29803,9
72103,20533,-1
18804,16498,-1
39810,24439,-1
40799,4596,-1
54571,10897,7
21907,9756,8
72505,4214,9
61024,28907,8
33640,6573,6
41407,7311,-1
66379,6682,6
65845,28677,9
34295,4063,7
44175,2034,-1
42154,5042,6
59124,16694,-1
55582,7739,9
47582,1789,7
67062,7593,8
57787,2581,9
18884,9289,10
52344,11553,8
24582,837,9
11401,9731,-1
1877,20507,8
37893,14741,7
49282,4596,-1
4680,5081,10
19444,46,10
28340,6023,6
22533,11021,6
57790,2685,9
3354,10379,10
40930,10794,10
109,33,6
67701,1629,-1
10240,15225,9
41758,6811,8
55645,1840,8
51028,1023,7
53793,10020,7
42405,93,9
30382,164,9
5973,1051,-1
69557,1,8
66690,4053,-1
22483,2752,6
53718,191,10
21336,34103,6
33790,245,7
45010,372,9
37252,3588,10
54344,14513,8
8425,15583,-1
29883,73,9
1689,20423,9
63132,6421,8
10419,30749,7
46214,10572,7
24340,3655,8
47619,6783,10
11293,587,9
42348,395,8
67167,16524,7
60448,72,10
65595,8247,6
30158,2001,10
6627,849,8
70524,8841,9
61336,3615,8
25790,2294,-1
53496,66,7
40928,3001,8
18987,10719,-1
